pu_number,title,show_start_date,type,film_studio,production_country,director,producer,budget,box_office,refundable_support,nonrefundable_support,financing_source,ratings,genres,age_restriction
111001816,ловцы губок,2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм""",ссср,м.захариас,нет данных,0,0,0,0,нет данных,0.0,нет данных,«6+» - для детей старше 6 лет
111001716,ленин в польше,2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм"", творческое объединение ""студио"" ","ссср, польша",с.юткевич,нет данных,0,0,0,0,нет данных,6.4,"драма,история",«12+» - для детей старше 12 лет
111001616,ленин в 1918 году.,2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм""",ссср,м.ромм,нет данных,0,0,0,0,нет данных,6.7,"драма,биография,история",«12+» - для детей старше 12 лет
111001916,любовь серафима фролова,2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм""",ссср,с.туманов,нет данных,0,0,0,0,нет данных,6.8,мелодрама,«12+» - для детей старше 12 лет
111002016,"киноальманах ""молодость"". выпуск 1-й",2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм""",ссср,"г.мыльников, б.токарев, а.сиренко",нет данных,0,0,0,0,нет данных,7.0,"мелодрама,драма,комедия",«6+» - для детей старше 6 лет
111002116,люди в океане,2016-02-12 12:00:00+00:00,художественный,"киностудия ""мосфильм""",ссср,п.чухрай,нет данных,0,0,0,0,нет данных,5.6,"боевик,драма",«12+» - для детей старше 12 лет
126003515,реальная цена моды,2015-11-25 12:00:00+00:00,прочие,"антолд креатив, лайф ис май муви интертейнмент компани",великобритания - франция - италия - индия - дания - кнр - бангладеш - камбоджа - гаити - уганда,эндрю морган,"винсент витторио, ливия джуджолли, майкл росс, люси сигл, крис харви",0,371909,0,0,нет данных,7.8,"документальный,новости,драма",«16+» - для детей старше 16 лет
111020715,уроки выживания,2015-12-10 12:00:00+00:00,художественный,"ооо ""кинопрогрупп""",россия,а.томашевский,с.иванникова,53846200,2905469,0,35000000,министерство культуры,4.9,"комедия,семейный,приключения",«6+» - для детей старше 6 лет
214037515,"машкины cтрашилки. серия ""ужасающая история про бабушку и внучка""",2015-12-11 12:00:00+00:00,анимационный,"ооо студия ""анимаккорд"" - animaccord ltd.",россия - республика кипр,д.червяцов,"д.ловейко, о.кузовков",0,0,0,0,нет данных,0.0,нет данных,«0+» - для любой зрительской аудитории
114003915,мульт в кино. выпуск № 22,2015-12-28 12:00:00+00:00,анимационный,"ооо ""студия анимационного кино ""мельница"", ""ооо ""паровоз"", ооо ""анимационная студия ""му"", ооо ""продюсерский центр ""рики"", ооо ""риа ""панда"", ооо ""киноатис""",россия,"е.салабай, р.верещак, е.головин, а.миронов, е.савчук, р.газизов, е.шабанова","а.златопольский, т.цыварева, в.воля, е.головин, а.сметанкин, о.меджитов, в.сотсков, с.зернов",0,4769410,0,0,нет данных,0.0,нет данных,«0+» - для любой зрительской аудитории
